postal_code,building_name,location_description,latitude,longitude
99891,Sofitel Singapore Sentosa Resort & Spa,Level 1 Corridor To Event Conference Hall,1.3091316668874,103.891799999957
99891,Sofitel Singapore Sentosa Resort & Spa,Level 1 Main Entrance (Near Security Counter),1.3091316668874,103.891799999957
529283,Ngee Ann Secondary School,Level 1 Outside General Office (Available During School Operating Hours. Approach Security Officer At Main Gate.),1.35447525755806,103.956747262496
159934,,"Level 1 Volkswagen, Lounge Area",1.29186042982741,103.811899666803
159934,,"Level 4 Volkswagen Lift Lobby, Near Staircase A",1.29186042982741,103.811899666803
18960,Asia Square Tower 1,Level 1 FCC Tower 1,1.3091316668874,103.891799999957
18961,Asia Square Tower 2,Level 1 FCC Tower 2,1.29865335914993,103.849738235763
179809,Grandpark City Hall Hotel,Level 1 FCC Security Office,1.29265080651399,103.850216934055
39797,Mandarin Oriental Singapore,Level 5 Gym,1.30843144331463,103.889268208422
408533,PLQ1/PLQ2,Level 6 RHTLaw Asia LLP Reception Holding Area,1.31762560629098,103.893887524825
39593,Suntec Singapore International Convention & Exhibition Centre,Level 1 Pass Office Security Checkpoint,1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,Level 3 Outside Venue Admin Office,1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,Level 3 Outside Summit Room 2,1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,Level 3 Outside Room 323,1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,"Level 4 Lift 3, 4",1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,"Level 6 Lift 3, 4",1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,"Level 6 Lift 1, 2",1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,"Level 4 Lift 1, 2",1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,Level 2 City Crescent Hall,1.3091316668874,103.891799999957
39593,Suntec Singapore International Convention & Exhibition Centre,Level 7 City Harvest Church Meeting Room,1.3091316668874,103.891799999957
